Date,Description,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category
11/06/2024,UBER,9.91,"53XF03FD    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243110413986440',Transportation-Taxis & Coach
11/06/2024,UBER,14.95,"M2CN70QX    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243110414004585',Transportation-Taxis & Coach
11/06/2024,UBER,43.41,"B2JGDGFP    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243110414838156',Transportation-Taxis & Coach
11/06/2024,HOPSMITH TAVERN CHICCHICAGO             IL,72.06,"44400059    312-600-9816
HOPSMITH TAVERN CHICAGO 0000
CHICAGO
IL
Description : FOOD/BEVERAGE Price : 0.00
312-600-9816",HOPSMITH TAVERN CHICCHICAGO             IL,15 WEST DIVISION ST,"CHICAGO
IL",60610,UNITED STATES,'320243110413457287',Restaurant-Restaurant
11/06/2024,Interest Charge on Purchases,341.96,Interest Charge on Purchases,Interest Charge on Purchases,,,,,'141107040000107856',Fees & Adjustments-Fees & Adjustments
11/06/2024,TST* LONE WOLF TAVERCHICAGO             IL,96.18,"XHNYed7SD00 3126009391
TST* LONE WOLF TAVERN 300561124
CHICAGO
IL
Description : BARS Price : 0.9618
3126009391",TST* LONE WOLF TAVERCHICAGO             IL,806 WEST RANDOLPH ST,"CHICAGO
IL",60607,UNITED STATES,'320243110418007742',Restaurant-Restaurant
11/06/2024,WALGREENS           CHICAGO             IL,27.25,"99999994312NONE             60654
PHARMACIES
WALGREENS
CHICAGO
IL
PHARMACIES
NONE             60654",WALGREENS           CHICAGO             IL,641 NORTH CLARK ST,"CHICAGO
IL",60654,UNITED STATES,'320243120444496934',Merchandise & Supplies-Pharmacies
11/05/2024,AplPay METRA 5611050PETALUMA            CA,13.50,"74744554311 707-773-3373
AplPay METRA 561105001234499
PETALUMA
CA
707-773-3373",AplPay METRA 5611050PETALUMA            CA,"1260 HOLM RD
A","PETALUMA
CA",94954,UNITED STATES,'320243110420649189',Transportation-Rail Services
11/05/2024,UBER,18.96,"89MGEDX5    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243100388923667',Transportation-Taxis & Coach
11/05/2024,UBER,20.35,"F1J39T6P    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243100391352352',Transportation-Taxis & Coach
11/05/2024,MAPLE & ASH CHICAGO CHICAGO             IL,1108.59,"17300164    312-944-8888
MAPLE & ASH CHICAGO 0000
CHICAGO
IL
Description : FOOD/BEVERAGE Price : 0.00
312-944-8888",MAPLE & ASH CHICAGO CHICAGO             IL,"414 NORTH ORLEANS
601","CHICAGO
IL",60654,UNITED STATES,'320243110413437133',Restaurant-Restaurant
11/05/2024,PORTILLOS HOT DOGS #Chicago             IL,13.95,"460105     460105           60654
Beef
Sport Peppers
Dry
Gravy
PORTILLOS HOT DOGS #40 CHICAGO 1625796
Chicago
IL
Beef
Sport Peppers
Dry
Gravy
460105           60654",PORTILLOS HOT DOGS #Chicago             IL,100 WEST ONTARIO ST,"CHICAGO
IL",60654-0000,UNITED STATES,'320243100396568496',Restaurant-Bar & Café
11/05/2024,SIREN53313          CHICAGO             IL,9.50,"938D3133F27 FAST FOOD RESTAURANT
SIREN53313
CHICAGO
IL
FAST FOOD RESTAURANT",SIREN53313          CHICAGO             IL,646 NORTH MICHIGAN AVE,"CHICAGO
IL",60611,UNITED STATES,'320243110409673298',Restaurant-Bar & Café
11/05/2024,SIREN53313          CHICAGO             IL,10.62,"FAFA92D6450 FAST FOOD RESTAURANT
SIREN53313
CHICAGO
IL
FAST FOOD RESTAURANT",SIREN53313          CHICAGO             IL,646 NORTH MICHIGAN AVE,"CHICAGO
IL",60611,UNITED STATES,'320243110409653257',Restaurant-Bar & Café
11/05/2024,SIREN53313          CHICAGO             IL,20.12,"926E48BDE52 FAST FOOD RESTAURANT
SIREN53313
CHICAGO
IL
FAST FOOD RESTAURANT",SIREN53313          CHICAGO             IL,646 NORTH MICHIGAN AVE,"CHICAGO
IL",60611,UNITED STATES,'320243110409672056',Restaurant-Bar & Café
11/05/2024,TST* ARBELLA 3005786CHICAGO             IL,57.68,"8FdxKjOrm00 3128466654
TST* ARBELLA 300578637
CHICAGO
IL
Description : BARS Price : 0.5768
3128466654",TST* ARBELLA 3005786CHICAGO             IL,112 WEST GRAND AVE,"CHICAGO
IL",60654,UNITED STATES,'320243100390208048',Restaurant-Restaurant
11/05/2024,TST* IL514 - CAMBRIACHICAGO             IL,20.11,"Qr4oLm7v300 3127633822
TST* IL514 - CAMBRIA HOTE 300684018
CHICAGO
IL
Description : RESTAURANTS Price : 0.2011
3127633822",TST* IL514 - CAMBRIACHICAGO             IL,32 WEST RANDOLPH ST,"CHICAGO
IL",60601,UNITED STATES,'320243100396597486',Travel-Lodging
11/04/2024,AGODA.COM CAMBRIA HOLONDON              GB,568.04,"######8JNzn TRAVEL AGENCY
AGODA.COM CAMBRIA HO
LONDON
GB
TRAVEL AGENCY",AGODA.COM CAMBRIA HOLONDON              GB,SUBMISSIONS USD,"UK
000",A0000,UNITED STATES,'320243130478139881',Travel-Travel Agencies
11/04/2024,UBER,23.40,"MX6H5MGZ    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243090362922292',Transportation-Taxis & Coach
11/04/2024,UBER,165.16,"15WFQDVK    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243090362183609',Transportation-Taxis & Coach
11/04/2024,AplPay VENTRA ACCOUNCHICAGO             IL,5.00,"00344197637 8776698368
AplPay VENTRA ACCOUNT 000000001
CHICAGO
IL
Description : REFER TO RECEIPT Price : 0.00
8776698368",AplPay VENTRA ACCOUNCHICAGO             IL,"221 NORTH LA SALLE ST
STE 500","CHICAGO
IL",60601-1208,UNITED STATES,'320243100391630187',Transportation-Rail Services
11/04/2024,STARBUCKS STORE 0224CHICAGO             IL,14.42,"D4D283E0F3F FAST FOOD RESTAURANT
STARBUCKS STORE 0224
CHICAGO
IL
FAST FOOD RESTAURANT",STARBUCKS STORE 0224CHICAGO             IL,55 EAST JACKSON BLVD,"CHICAGO
IL",60604-4466,UNITED STATES,'320243100394121894',Restaurant-Bar & Café
11/04/2024,TST* FARLEYS CAFE - SAN RAFAEL          CA,35.50,"21105174309 RESTAURANT
TST* FARLEYS CAFE - SFO 00035384
SAN RAFAEL
CA
RESTAURANT",TST* FARLEYS CAFE - SAN RAFAEL          CA,12 BLACKSTONE LN,"SAN RAFAEL
CA",94903,UNITED STATES,'320243090365714227',Restaurant-Restaurant
11/04/2024,UNITED AIRLINES     HOUSTON             TX,8.00,"31082186    WWW.UNITED.COM
WIFI
UNITED AIRLINES
HOUSTON
TX
Carrier : UNITED AIRLINES
Passenger Name : PAVLOVCIK /WI-FI BASIC TO
Ticket Number : 01644464865352
Departure Day : 11/03
Additional Info : WIFI
From : SAN FRANCISCO INTL
To : CHICAGO O'HARE INT",UNITED AIRLINES     HOUSTON             TX,"HSCAC - 12TH
FLOOR 609 MAIN STREET","HOUSTON
TX",77002,UNITED STATES,'320243100391601032',Travel-Airline
11/03/2024,UBER,21.99,"A03K6S7Y    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243080334123304',Transportation-Taxis & Coach
11/03/2024,UBER,23.96,"8KCH7F2M    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243080335555135',Transportation-Taxis & Coach
11/03/2024,BLACK TIE TAXI      Napa                CA,35.00,"psW54zeUhN9 squareup.com/receipts
BLACK TIE TAXI
Napa
CA
squareup.com/receipts",BLACK TIE TAXI      Napa                CA,4123 STANISLAUS LN,"NAPA
CA",94558,UNITED STATES,'320243080331657751',Transportation-Taxis & Coach
11/03/2024,FESS PARKER WINERY  LOS OLIVOS          CA,77.99,"84223694309 805-688-1545
FESS PARKER WINERY
LOS OLIVOS
CA
805-688-1545",FESS PARKER WINERY  LOS OLIVOS          CA,6200 FOXEN CP RD,"LOS OLIVOS
CA",93441,UNITED STATES,'320243090354915274',Merchandise & Supplies-Mail Order
11/03/2024,FSP*QUILT & CO. 0000NAPA                CA,155.17,"99999994308 7072007093
FSP*QUILT & CO. 000016244
NAPA
CA
Description : TOURIST Price : 1.5517
7072007093",FSP*QUILT & CO. 0000NAPA                CA,807 MAIN ST,"NAPA
CA",94559-3046,UNITED STATES,'320243090376813824',Entertainment-General Attractions
11/03/2024,MANSION BAR AT SILVENAPA                CA,49.22,"620103667  497542           94558
MANSION BAR AT SILVERA 068880021773118
NAPA
CA
497542           94558",MANSION BAR AT SILVENAPA                CA,1600 ATLAS PEAK RD,"NAPA
CA",94558,UNITED STATES,'320243100402641646',Travel-Lodging
11/03/2024,MARKETPLACE AT SILVENAPA                CA,22.63,"618104206  497217           94558
MARKETPLACE AT SILVERA 068880021773119
NAPA
CA
497217           94558",MARKETPLACE AT SILVENAPA                CA,1600 ATLAS PEAK RD,"NAPA
CA",94558,UNITED STATES,'320243100402429535',Travel-Lodging
11/03/2024,SILVERADO RESORT    NAPA                CA,51.75,"0000279317  7072575419
LODGING
SILVERADO RESORT
NAPA
CA",SILVERADO RESORT    NAPA                CA,1600 ATLAS PEAK RD,"NAPA
CA",94558,UNITED STATES,'320243100400377849',Travel-Lodging
11/03/2024,TST* SCALAS 00093947NAPA                CA,199.69,"21105174309 RESTAURANT
TST* SCALAS 00093947
NAPA
CA
RESTAURANT",TST* SCALAS 00093947NAPA                CA,"101 SOUTH COOMBS ST
STE A","NAPA
CA",94558,UNITED STATES,'320243090365054349',Restaurant-Restaurant
11/02/2024,GOOSE & GANDER 65000SAINT HELENA        CA,136.07,"10156320241 7079678779
GOOSE & GANDER 650000006556891
SAINT HELENA
CA",GOOSE & GANDER 65000SAINT HELENA        CA,1245 SPG ST,"SAINT HELENA
CA",94574,UNITED STATES,'320243080329905495',Restaurant-Restaurant
11/02/2024,GRILL 707.963.1792 0RUTHERFORD          CA,122.64,"024782      707-963-1792
GRILL 707.963.1792 0000
RUTHERFORD
CA
Description : FOOD/BEVERAGE Price : 0.00
707-963-1792",GRILL 707.963.1792 0RUTHERFORD          CA,1180 RUTHERFORD RD,"RUTHERFORD
CA",94573,UNITED STATES,'320243090369665680',Restaurant-Restaurant
11/02/2024,INGLENOOK 0393009836RUTHERFORD          CA,317.87,"73011004308 KRISTEN.SULLIVAN@INGL
KRISTEN.SULLIVAN@INGLENOO
INGLENOOK 039300983603449
RUTHERFORD
CA
KRISTEN.SULLIVAN@INGLENOO",INGLENOOK 0393009836RUTHERFORD          CA,1991 ST HELENA HWY,"RUTHERFORD
CA",94573,UNITED STATES,'320243080349850563',Restaurant-Bar & Café
11/02/2024,THE CLIFT ROYAL SONESAN FRANCISCO       CA,435.03,"0000002129  4157754700
LODGING
THE CLIFT ROYAL SONEST 068880021760607
SAN FRANCISCO
CA",THE CLIFT ROYAL SONESAN FRANCISCO       CA,495 GEARY ST,"SAN FRANCISCO
CA",94102,UNITED STATES,'320243090367776620',Restaurant-Restaurant
11/02/2024,THE POST ROOM OR STASAN FRANCISCO       CA,69.09,"31099534307 RESTAURANT
THE POST ROOM OR STARLITE 00-080396511
SAN FRANCISCO
CA
RESTAURANT",THE POST ROOM OR STASAN FRANCISCO       CA,450 POWELL ST,"SAN FRANCISCO
CA",94102-1504,UNITED STATES,'320243080347437425',Restaurant-Restaurant
11/02/2024,TOCK AT*KENZO ESTATECHICAGO             IL,242.05,"2GBE5A3N    7072547572
TOCK AT*KENZO ESTATE
CHICAGO
IL
7072547572",TOCK AT*KENZO ESTATECHICAGO             IL,406 NORTH SANGAMON ST STE 300,"CHICAGO
IL",60642,UNITED STATES,'320243080335421814',Business Services-Professional Services
11/02/2024,TST* THE LOST CAT 30SAN FRANCISCO       CA,16.30,"99999994307 9188527478
TST* THE LOST CAT 300610168
SAN FRANCISCO
CA
Description : BARS Price : 0.163
9188527478",TST* THE LOST CAT 30SAN FRANCISCO       CA,587 POST ST,"SAN FRANCISCO
CA",94102-1228,UNITED STATES,'320243070312841070',Restaurant-Bar & Café
11/02/2024,TST* THE LOST CAT 30SAN FRANCISCO       CA,18.46,"99999994307 9188527478
TST* THE LOST CAT 300610168
SAN FRANCISCO
CA
Description : BARS Price : 0.1846
9188527478",TST* THE LOST CAT 30SAN FRANCISCO       CA,587 POST ST,"SAN FRANCISCO
CA",94102-1228,UNITED STATES,'320243070311827237',Restaurant-Bar & Café
11/01/2024,AGODA.COM INTERCONTILONDON              GB,1526.19,"######8ChSc TRAVEL AGENCY
AGODA.COM INTERCONTI
LONDON
GB
TRAVEL AGENCY",AGODA.COM INTERCONTILONDON              GB,SUBMISSIONS USD,"UK
000",A0000,UNITED STATES,'320243090376922893',Travel-Travel Agencies
11/01/2024,UBER,11.97,"HYPPG2TV    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243060279738156',Transportation-Taxis & Coach
11/01/2024,UBER,13.98,"EAK9J8ZP    8005928996
AplPay Uber Trip
help.uber.com
CA
8005928996",AplPay Uber Trip    help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320243060280978021',Transportation-Taxis & Coach
11/01/2024,CASTELLO DI AMOROSA CALISTOGA           CA,194.39,"024273007   707-967-6269
CASTELLO DI AMOROSA CASTELLO DI AMO
CALISTOGA
CA
707-967-6269",CASTELLO DI AMOROSA CALISTOGA           CA,4045 SAINT HELENA HWY,"CALISTOGA
CA",94515-9609,UNITED STATES,'320243080345317739',Merchandise & Supplies-General Retail
11/01/2024,THE MELT 000000001  SAN FRANCISCO       CA,26.59,"99999994307 4156895879
THE MELT 000000001
SAN FRANCISCO
CA
4156895879",THE MELT 000000001  SAN FRANCISCO       CA,925 MARKET ST,"SAN FRANCISCO
CA",94103,UNITED STATES,'320243070314703508',Restaurant-Bar & Café
11/01/2024,THE POST ROOM OR STASAN FRANCISCO       CA,110.85,"31099534306 RESTAURANT
THE POST ROOM OR STARLITE 00-080396511
SAN FRANCISCO
CA
RESTAURANT",THE POST ROOM OR STASAN FRANCISCO       CA,450 POWELL ST,"SAN FRANCISCO
CA",94102-1504,UNITED STATES,'320243060276012304',Restaurant-Restaurant
