Date,Description,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category
08/12/2024,SHIN DUNG YANG 10065TAIPEI CITY,4.64,"MISC FOOD STORE
SHIN DUNG YANG 10065
TAIPEI CITY
MISC FOOD STOREForeign Spend Amount: 150.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",SHIN DUNG YANG 10065TAIPEI CITY,"""NO.390.340-9,DUEN HUA N RD,""
TAIPEI
TAIPEI CITY",,105,TAIWAN,'320242260204225175',Merchandise & Supplies-Groceries
08/12/2024,SHIN DUNG YANG 10065TAIPEI CITY,8.35,"MISC FOOD STORE
SHIN DUNG YANG 10065
TAIPEI CITY
MISC FOOD STOREForeign Spend Amount: 270.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",SHIN DUNG YANG 10065TAIPEI CITY,"""NO.390.340-9,DUEN HUA N RD,""
TAIPEI
TAIPEI CITY",,105,TAIWAN,'320242260204239853',Merchandise & Supplies-Groceries
08/12/2024,TAMRADOYAJI         SEOUL,79.50,"RESTAURANT
TAMRADOYAJI
SEOUL
RESTAURANTForeign Spend Amount: 109000.00 KOREAN (SOUTH) WON Commission Amount:  Currency Exchange Rate: null",TAMRADOYAJI         SEOUL,"SEOULGANGNAM-GU
""SAMSEONGLO104GIL 13, 1CHEUNG (SAMSEONG""
SEOUL",,06165,"KOREA, REPUBLIC OF",'320242260182061993',Restaurant-Restaurant
08/10/2024,AplPay UBER EATS    HTTPS://HELP.UBER.COTW,18.64,"2CCYBQSY    8005928996
AplPay UBER EATS
HTTPS://HELP.UBER.COM
TW
8005928996Foreign Spend Amount: 603.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",AplPay UBER EATS    HTTPS://HELP.UBER.COTW,"BURGERWEESHUISPAD 301
""AMSTERDAM, THE NETHERLANDS""",,1076 HR,NETHERLANDS,'320242230114113440',Restaurant-Restaurant
08/10/2024,AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,10.69,"5KHH4CEC    HELP.UBER.COM
AplPay UBER TRIP
HTTPS://HELP.UBER.COM
TW
HELP.UBER.COMForeign Spend Amount: 346.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",AplPay UBER TRIP    HTTPS://HELP.UBER.COTW,"MR. TREUBLAAN 7
""AMSTERDAM, THE NETHERLANDS""",,1097 DP,NETHERLANDS,'320242230114180292',Transportation-Taxis & Coach
08/10/2024,FOREIGN TRANSACTION FEE,0.28,"AplPay UBER TRIP
$10.69
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242230114180292',Fees & Adjustments-Fees & Adjustments
08/10/2024,FOREIGN TRANSACTION FEE,0.50,"AplPay UBER EATS
$18.64
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242230114113440',Fees & Adjustments-Fees & Adjustments
08/10/2024,FOREIGN TRANSACTION FEE,4.44,"TAI JIA
$164.56
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242240151924254',Fees & Adjustments-Fees & Adjustments
08/10/2024,TAI JIA             TAIPEI CITY,164.56,"RESTAURANT
TAI JIA
TAIPEI CITY
RESTAURANTForeign Spend Amount: 5324.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",TAI JIA             TAIPEI CITY,"""NO.33,LN.280,GUANG FU S RD,""
TAIPEI
TAIPEI CITY",,106,TAIWAN,'320242240151924254',Restaurant-Restaurant
08/06/2024,FOREIGN TRANSACTION FEE,25.92,"SHIANG YAN SHIN YI
$960.36
FOREIGN TRANSACTION FEE",FOREIGN TRANSACTION FEE,,,,,'820242200043475133',Fees & Adjustments-Fees & Adjustments
08/06/2024,SHIANG YAN SHIN YI  TAIPEI CITY,960.36,"RECREATION SERVICE
SHIANG YAN SHIN YI
TAIPEI CITY
RECREATION SERVICEForeign Spend Amount: 31251.00 NEW TAIWAN DOLLAR Commission Amount:  Currency Exchange Rate: null",SHIANG YAN SHIN YI  TAIPEI CITY,"""B2,NO.101,SUNG REN RD,""
""SHIN YI CHIU,TAIPEI""
TAIPEI CITY",,110,TAIWAN,'320242200043475133',Entertainment-Other Entertainment
